transaction_id;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date;student_id;student_name;student_email;student_country;student_age;issue_date;certificate_fee;payment_method
7127;8;Cognita Learning;France;1;AI Productivity Certificate;completion;English;28;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;15;Neha Ferreira;neha.ferreira962@gmail.com;Poland;30;24/03/2031;49,38;Debit Card
7236;29;CareerCraft;United Kingdom;1;AI Productivity Certificate;completion;English;;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;574;Raj Pereira;raj.pereira68@icloud.com;United Kingdom;63;26/05/2025;1400;Credit Card
7284;7;ModelWorks;India;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;898;Michael Alves;michael.alves342@protonmail.com;United States;48;05/03/2025;1320,82;Credit Card
7462;27;ProjectPath;Canada;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;299;Ava Kumar;ava.kumar729@gmail.com;South Africa;48;09/03/2023;60,16;Credit Card
7538;1;DataMind Academy;United States;1;AI Productivity Certificate;completion;English;;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;836;Susan Jones;susan.jones882@protonmail.com;Germany;45;20/10/2030;49,67;Credit Card
7582;71;PrimeAcademy;Netherlands;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;352;Sarah Ricci;sarah.ricci399@icloud.com;South Africa;45;12/12/2022;94,71;Bank Transfer
7682;40;BuildAcademy;Spain;1;AI Productivity Certificate;completion;English;6;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;776;Yuki Garcia;yuki.garcia429@yahoo.com;Mexico;41;15/06/2025;974,79;Credit Card
7703;8;Cognita Learning;France;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;919;Ana Durand;ana.durand203@outlook.com;France;58;19/04/2025;96,49;Credit Card
7770;3;AI SkillHub;United Kingdom;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;934;Jin Fischer;jin.fischer29@outlook.com;India;38;06/09/2031;40,99;Bank Transfer
7822;40;BuildAcademy;Spain;1;AI Productivity Certificate;completion;English;28;Python for Business Analytics;Data Science & AI;"Prepares students to analyze business data with Python; requires familiarity with spreadsheets and basic logic.";07/04/2023;294;Noah Taylor;noah.taylor511@gmail.com;United States;64;20/09/2027;246,77;Bank Transfer
7984;6;DataCraft;Portugal;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;145;James Santos;james.santos869@protonmail.com;Spain;42;19/07/2022;411,91;PayPal
8044;20;CapitalLearn;Singapore;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;325;Sofia Esposito;sofia.esposito391@hotmail.com;Brazil;44;14/03/2025;55,78;PayPal
8060;2;NeuralForge;Germany;1;AI Productivity Certificate;completion;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;819;Layla Greco;layla.greco215@icloud.com;France;19;26/11/2025;54,65;PayPal
8086;17;FinEdge;United Kingdom;1;AI Productivity Certificate;completion;English;;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;375;Lucas Ferrari;lucas.ferrari46@yahoo.com;India;30;08/12/2022;69,67;Credit Card
8143;20;CapitalLearn;Singapore;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;574;Raj Pereira;raj.pereira68@icloud.com;United Kingdom;63;05/10/2028;1369,59;Credit Card
8192;60;CapitalPath;Portugal;1;AI Productivity Certificate;completion;English;36;Web Development Basics;Technology & IT;"Prepares students to understand front-end and back-end web concepts; requires basic computer literacy.";22/05/2027;713;Hina Petit;hina.petit709@icloud.com;Poland;52;29/12/2021;79,24;PayPal
8231;7;ModelWorks;India;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;665;Wei Moreau;wei.moreau499@icloud.com;United States;26;22/04/2031;86,09;Credit Card
8263;6;DataCraft;Portugal;1;AI Productivity Certificate;completion;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;145;James Santos;james.santos869@protonmail.com;Spain;42;19/07/2022;411,91;PayPal
8274;15;NetForge;Sweden;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;893;Raj Schulz;raj.schulz493@gmail.com;United States;32;19/06/2028;450;Credit Card
8361;36;ApexEngineering;South Korea;1;AI Productivity Certificate;completion;English;;HR Analytics;Data Science & AI;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";14/09/2027;967;Richard Ferrari;richard.ferrari358@yahoo.com;India;37;16/01/2023;120;Credit Card
8450;8;Cognita Learning;France;1;AI Productivity Certificate;completion;English;;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;999;Raj Esposito;raj.esposito228@protonmail.com;United States;54;30/12/2024;492,47;Credit Card
8602;11;ByteForge;United Kingdom;1;AI Productivity Certificate;completion;English;33;Statistics for Decision Making;Data Science & AI;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";21/08/2028;790;Jennifer Smith;jennifer.smith198@gmail.com;United States;31;16/06/2030;120;Credit Card
8660;40;BuildAcademy;Spain;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;776;Yuki Garcia;yuki.garcia429@yahoo.com;Mexico;41;15/06/2025;974,79;Credit Card
8716;8;Cognita Learning;France;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;579;Maria Colombo;maria.colombo777@protonmail.com;United States;60;03/11/2027;733,8;PayPal
8728;7;ModelWorks;India;1;AI Productivity Certificate;completion;English;;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;185;Linda Ferreira;linda.ferreira392@outlook.com;United Kingdom;35;20/09/2029;685,99;Credit Card
8740;17;FinEdge;United Kingdom;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;577;Hassan Fischer;hassan.fischer256@protonmail.com;United States;59;05/01/2026;104,02;PayPal
8834;3;AI SkillHub;United Kingdom;1;AI Productivity Certificate;completion;English;31;Risk Management Essentials;Business & Management;"Prepares students to identify; assess; and report business risks; requires basic business literacy.";02/12/2025;823;Amina Schneider;amina.schneider723@icloud.com;Canada;61;28/09/2028;82,25;PayPal
8918;1;DataMind Academy;United States;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;155;Sarah Jones;sarah.jones608@yahoo.com;United Kingdom;30;29/04/2025;414,79;Credit Card
8944;5;InsightLab;Netherlands;1;AI Productivity Certificate;completion;English;;Business Communication Skills;Business & Management;"Prepares students to communicate clearly in professional environments; requires no technical background.";30/09/2023;919;Ana Durand;ana.durand203@outlook.com;France;58;09/06/2023;670,65;Bank Transfer
9037;2;NeuralForge;Germany;1;AI Productivity Certificate;completion;English;6;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;349;Karen Verma;karen.verma305@hotmail.com;United States;22;01/02/2026;406,84;Credit Card
9095;3;AI SkillHub;United Kingdom;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;7;David Hoffmann;david.hoffmann36@yahoo.com;United States;55;14/11/2024;871,78;Credit Card
9199;4;DeepLearn Institute;Canada;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;365;Pedro Davis;pedro.davis433@protonmail.com;Portugal;31;15/06/2022;98,88;Bank Transfer
9246;2;NeuralForge;Germany;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;680;Priya Mehta;priya.mehta43@gmail.com;United States;51;14/04/2028;48,31;Credit Card
9478;39;Mechanica Academy;Italy;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;870;Thomas Ricci;thomas.ricci684@outlook.com;Portugal;24;14/10/2022;93,2;Debit Card
9706;39;Mechanica Academy;Italy;1;AI Productivity Certificate;completion;English;19;Industrial IoT Fundamentals;Technology & IT;"Prepares students to understand sensors; connectivity; and monitoring systems; requires basic technical curiosity.";19/03/2026;870;Thomas Ricci;thomas.ricci684@outlook.com;Portugal;24;14/10/2022;93,2;Debit Card
9868;8;Cognita Learning;France;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;15;Neha Ferreira;neha.ferreira962@gmail.com;Poland;30;24/03/2031;49,38;Debit Card
9961;4;DeepLearn Institute;Canada;1;AI Productivity Certificate;completion;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;447;Elizabeth Weber;elizabeth.weber771@yahoo.com;Canada;30;13/08/2022;709,56;Credit Card
9983;60;CapitalPath;Portugal;1;AI Productivity Certificate;completion;English;;Business Intelligence Foundations;Business & Management;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";10/07/2027;915;Hassan Taylor;hassan.taylor462@hotmail.com;Portugal;25;12/10/2024;110,92;Bank Transfer
10019;5;InsightLab;Netherlands;1;AI Productivity Certificate;completion;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;855;Jin Singh;jin.singh935@hotmail.com;Australia;39;11/02/2026;219,45;Debit Card
